0,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,RMSE_unscaled,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,MAE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2,pearson,pearson,pearson,pearson,pearson,pearson,pearson,pearson,pearson,pearson,pearson
0,knn,RF,svm,ElasticNet,PLS,BayesianRidge,Ridge,Lasso,XGBoost,cnn_softmax,bacon,knn,RF,svm,ElasticNet,PLS,BayesianRidge,Ridge,Lasso,XGBoost,cnn_softmax,bacon,knn,RF,svm,ElasticNet,PLS,BayesianRidge,Ridge,Lasso,XGBoost,cnn_softmax,bacon,knn,RF,svm,ElasticNet,PLS,BayesianRidge,Ridge,Lasso,XGBoost,cnn_softmax,bacon
Epsib,2.0438380303749835,1.9257326443345648,1.9403295026916252,1.980961932790755,2.010032560159656,2.002876920300152,1.9943547937170842,2.147322465234794,1.994589243697294,1.9989215560514904,1.6684058157444648,0.20909325150029343,0.19751235054582247,0.1991924238113979,0.20414615870389616,0.20710665750186988,0.20668473569423743,0.20556207203986077,0.21929252710129157,0.20573472148431915,0.2061319174082384,0.16981168528040963,-0.047220859232655836,0.07218666608535325,0.05769436593269814,0.014499513054727702,-0.01646311487727543,-0.008818116026680338,0.0004621011371832664,-0.163390635070618,1.7167820818745228e-05,0.0050722982605610235,0.30278924646383315,0.3030405473409139,0.34582116148773406,0.3288222789604653,0.3040204732419716,0.2856773206550731,0.2922690809706111,0.29639294676965905,0.23135821855146063,0.2959423166956294,,0.5754015240751826
Ict,0.7215908851177096,0.7030790953002511,0.6920388936369374,0.6903294536435903,0.6943098480958299,0.6872968537337347,0.6904187532162476,0.7264066423941152,0.6890982783824174,0.7046314253487002,0.6497921118254723,0.20398924713853248,0.19802108852761796,0.19433954116453211,0.19355519682281203,0.1940731713089215,0.19229275019045555,0.19346542485463805,0.2023089157255896,0.1931240902681331,0.19993807686496143,0.18147844656603143,-0.06621174662592351,-0.00951994124398318,0.022701121146619964,0.022406036187930387,0.007515438188802193,0.028288852901743385,0.02113783815463577,-0.10064127713291551,0.02460251659729315,-0.00407970281821459,0.1313472119523694,0.12343210276517354,0.20550885987204556,0.25747651105519503,0.27393278263408166,0.26669892525097444,0.2909479056096291,0.27584601261727887,0.2704607740768205,0.28169961379221625,,0.40081136061997946
MGR_init,0.9885419777856496,0.9249646440406125,0.919295947154823,0.9171058747336494,0.931750736776664,0.9164849515375545,0.9183474547141683,0.9453315907722633,0.9189333459076031,1.0278438117787154,0.8838267703233353,0.1268519152516709,0.11797737079547477,0.11786244318480715,0.11798046312351876,0.12060823901688705,0.11837076793167454,0.11824856648632141,0.12153217422058697,0.11834189865239339,0.13138630236139598,0.11135527723082779,0.06282195185414141,0.19000244324460386,0.19762318037296978,0.19799152660684455,0.17042266267741646,0.19761168519937594,0.19535326458725383,0.14019034906218372,0.19425289307114899,0.0018489338164489576,0.24948918186131505,0.4388220155903968,0.4921831884555254,0.5009113750385545,0.5048849805501484,0.48496013675740435,0.5073667621113602,0.5037469100428312,0.48923022307571684,0.5022809423750074,,0.5449605248468206
plasto_init,5.0981105863276,5.00152016420134,5.006506310005589,5.090670341768,5.151431245994126,5.144192512724469,5.125782101398262,5.618900834321779,5.126184541335871,4.835694382262492,4.765149813622495,0.219444544898441,0.21586616262936964,0.2161184277689706,0.21771904505236525,0.21927781005295904,0.21924964594179747,0.21876574497810075,0.239718590565421,0.21905031680220516,0.21128779505899695,0.20491494649966757,-0.14889601055033197,-0.1037094875689687,-0.10693419142107531,-0.1493302746581406,-0.1792077989661694,-0.17629071867755294,-0.1665932259019733,-0.4141944072324561,-0.16689677377225698,-0.021139695297204233,0.002033941166636288,0.020410309034168926,0.062257373484811106,0.05734770877405052,0.06290252980439377,0.05564167686216797,0.06209355063148315,0.057574778254131424,-0.0009323691426755958,0.0561442191113259,,0.22023451489316745
phyllo_init,3.311223921345911,3.312845463975485,3.3069266094065033,3.28104241578133,3.30328142764616,3.2962800810919517,3.2874048026766802,3.3833878270194857,3.2836717401182063,3.3101981453562743,2.892622624279351,0.1658841532762674,0.166057425300166,0.1664283243284369,0.16366083437148965,0.1647344980290171,0.16391740806716448,0.1637273196585185,0.16576754722015674,0.1635063242777789,0.16712717378572425,0.14357227654415877,-0.00981951334598479,-0.005679194693935474,-0.0021662956160943218,0.010331834512208121,-0.005582735078935223,-0.0008097211891331696,0.005963240725152351,-0.058682259401494324,0.0080153398862414,0.00048715510514533744,0.22569545472115493,0.2238562843499337,0.22643464368827232,0.2281758117378972,0.273885852447293,0.27189246706245507,0.27471966833513756,0.27627499050419424,0.29055342429531705,0.2787153470938082,,0.48430485731177514
ligulo_init,2.5498773175877685,2.5067472594824456,2.5228928170820923,2.5916891332102203,2.6252500434671475,2.6276662304161995,2.609477917120339,2.56112458858932,2.6049431346355916,2.423829288527619,2.202372195910541,0.11674255890065198,0.11960961855094654,0.12095306212075516,0.1209558008766113,0.12284965394337628,0.12275936715318139,0.12161516426389965,0.12075567614304125,0.12141281876578776,0.11744962621686898,0.10756447593749573,-0.10953115794849567,-0.07757614064291914,-0.0910526531778578,-0.1522597925089979,-0.18300756984233157,-0.18622315036623246,-0.16863529765306193,-0.1319928742612459,-0.16451304343149942,0.0002891397276433281,0.155314824092062,0.0845353440622191,0.1184254215776379,0.06171882130958368,0.03397599500544687,0.027190888695953465,0.024357832836789498,0.029364558448819723,0.18894681843116837,0.031935267958295745,,0.42839862853889615
leaf_length_to_IN_length,0.042999001378344844,0.04156605202138032,0.0415849807679506,0.040502452306492354,0.040051199440762575,0.040399757821751134,0.040211852178274575,0.04344583921555946,0.04030798784991831,0.04730753170889468,0.037126024345751414,0.17671046648279967,0.16525970002245455,0.16609220070058328,0.16046108791658892,0.15754540315469007,0.15911570718989815,0.15889489492777809,0.1709233253488211,0.15906940362121727,0.18969172768682221,0.14746035661131382,0.13643570253264264,0.20645960626071524,0.20626347112230772,0.2407944074841426,0.2549908344035774,0.24408510929686167,0.25174214614555107,0.12047698640836901,0.2480627434003501,-0.016376578157846558,0.3536554554870271,0.49039010619748896,0.5327923216834878,0.5384404281203885,0.555837788395099,0.566547974432479,0.5560725144267344,0.5635659469562295,0.4764505766312367,0.5602630835534276,,0.6105754080667997
SLAp,20.81697259808108,20.072259846748604,20.083298443072234,20.27248534143508,20.177769219691843,20.372280241236556,20.32043749309992,21.378504496425947,20.31478621347883,20.715278221342874,18.544392509210738,0.23875266249456054,0.23061197575454823,0.2273915035533752,0.22556995733155055,0.22347578667061488,0.22556349817541912,0.2255635227370221,0.23967560005200542,0.22562494565726293,0.24099520274698627,0.21303045122598105,-0.04901644817933202,0.03143964244776283,0.029148526758124967,0.007815373844917154,0.016289612492853125,-0.004489906863614557,0.0017837947181504649,-0.11789664088683181,0.0025265516799921578,-0.018042490295094405,0.16823983529939474,0.2603378880815806,0.30388588898377095,0.299599788475193,0.286378172561305,0.3038825095484019,0.2838642607282978,0.285086614967531,0.26643990641870563,0.2853746045592007,,0.47125790798590395
trait,77.11690947185335,65.54298298343694,64.9994722365195,65.79553008539726,66.35352008389944,66.16254962290266,65.95193327237473,70.27022287993344,66.08252322637496,77.2366439477481,58.78207107230904,0.16705783031220775,0.14073357896056024,0.13957941723606138,0.13926268196499653,0.13921201783700804,0.13917763555397186,0.1390259813124792,0.1503342699696401,0.13922825195627136,0.16701250886398386,0.12456814127145047,-0.04268255636352653,0.27665671285881227,0.28679997661047896,0.2641805917446668,0.2488449804147388,0.25347674652436814,0.2592207393052484,0.15262283162282267,0.2563720865863109,0.0094944869718,0.40795363220706776,0.47433646651753164,0.5809464928491443,0.5863449806960058,0.5686489922089821,0.5613487970463582,0.5638954857922241,0.5659772118942625,0.5242622176567461,0.5639949009642226,,0.6512720191502671
